1.356,0.349	64.350,0.004	0.045,34.896
1.433,0.346	97.948,0.004	0.021,30.074
276.564,0.285	2.626,491.086
0.480,1.568	0.011,21.022
0.389,0.680	0.011,64.809
30.777,1.084	0.015,117.138
115.939,0.058	0.051,5.575	0.051,169.315
184.154,0.033	184.154,2.295	0.252,170.342
4.128,3.154	94.373,0.961	0.074,233.240
1.097,0.826	85.154,0.010	0.067,28.251	5.164,28.251
30.589,2.933	0.016,614.877
1.186,5.392	79.853,0.580	0.047,153.716
1.487,0.182	83.506,0.182	0.039,12.100	0.039,409.780
0.187,1.009	17.831,0.040	0.003,67.610
726.418,0.029	0.197,157.425
0.001,329.075
93.891,0.030	0.036,2.757	0.036,174.526
81.457,0.089	0.249,7.236	0.249,236.679
8.663,3.520	211.914,0.036	0.135,178.687
0.791,1.048	66.313,0.051	0.361,78.015
3.544,0.038	292.216,0.038	0.057,38.921
0.723,0.818	66.260,0.010	0.024,57.908
99.798,0.177	0.291,12.169	0.291,193.430
0.800,0.709	75.485,0.009	0.010,28.013
0.265,0.613	17.221,0.008	0.010,52.417
4.871,1.612	63.859,0.025	0.107,86.941
96.885,0.014	0.069,1.077	0.069,34.449
6.552,0.030	191.641,0.030	6.552,1.847	191.641,1.847	0.078,83.533
9.322,0.020	335.997,0.020	0.219,44.270
1.240,1.747	80.118,0.053	0.013,41.054
0.535,1.451	42.652,0.032	0.011,109.565
4.925,1.739	265.436,0.018	0.149,63.293
1.897,2.508	153.716,0.352	153.716,17.398	0.034,124.109
0.237,2.607	0.004,106.813
0.589,4.592	48.836,0.069	0.059,40.980
232.093,0.003
833.584,0.013	6.081,46.392
1.194,1.083	85.640,0.013	0.034,83.406
71.611,0.291	0.011,18.478	0.011,321.038
48.836,0.044	0.523,40.980
4.839,0.332	169.736,0.005	0.053,26.603
169.335,0.584	0.028,709.661
1.380,3.218	45.809,0.366
0.463,1.520	42.151,0.056	0.005,120.084
111.786,0.071	0.182,3.070	0.182,33.827
196.936,0.004
0.187,0.578	0.003,27.460
1.283,0.744	88.504,0.015	0.017,71.366
4.359,2.663	107.945,0.041	0.046,240.275
0.893,160.362
109.280,0.041
9.951,0.442	93.149,0.442	0.204,74.406
340.254,0.029	0.396,98.733
374.877,0.003
397.493,0.005
8.558,1.982	157.245,0.020	0.357,101.375
0.506,5.361	31.945,0.398	31.945,17.668	0.015,237.975
1.422,1.605	122.115,0.227	0.092,150.883
123.541,0.483	0.284,206.590	18.535,206.590
96.423,5.699	0.015,140.734
1.690,0.371	90.136,0.004	0.036,32.040
1.497,1.428	86.356,0.017	0.063,122.259
2.671,1.184	26.252,0.013	0.058,64.857
2.958,0.830	123.336,0.011	0.032,74.549
74.094,0.666	0.014,880.489
160.816,1.849	160.816,5.618	0.172,265.072
11.604,0.053	119.833,0.053	11.604,2.081	119.833,2.081	0.191,148.134
0.746,0.644	45.970,0.008	0.008,47.609
90.400,0.010	0.025,62.772
68.198,0.031	0.034,83.739	1.471,83.739
106.250,0.469	106.250,10.195	0.027,219.824
357.926,0.304	0.175,177.396	3.679,177.396
115.587,0.170	115.587,1.572
1.167,0.717	47.504,0.029	0.076,44.926
4.635,0.450	230.929,0.007	0.120,38.851
0.964,12.472	0.014,230.477
4.324,3.029	214.217,0.082	0.078,56.735
10.156,0.213	387.472,0.213	0.217,76.303
170.253,0.006	0.042,29.512
7.483,5.505	678.852,0.058	0.628,89.923
5.663,0.090	80.020,0.090	0.059,278.936
0.017,79.407
2.921,6.112	28.590,0.172	0.075,103.625
1.390,0.695	64.002,0.009	0.017,39.184
0.238,5.111	0.051,61.461
3.422,1.311	314.075,0.069	0.042,112.822
1.227,0.824	105.718,0.011	0.029,70.576
5.192,1.084	54.660,0.015	0.060,92.326
0.003,1.777	0.003,72.576
0.264,0.635	20.525,0.009	0.004,33.949
1.212,0.078	88.748,0.002	1.212,6.452
411.839,3.449	0.666,299.711
1.153,7.137	113.078,0.075	0.022,163.569
223.595,0.686	0.225,166.976	17.588,166.976
0.069,0.430	0.006,37.402
2.775,4.528	258.272,0.083	0.054,334.349
0.924,2.601	19.047,0.049	0.017,105.976
1.964,0.033	23.038,0.033	0.024,77.560
0.618,8.216	0.029,110.631
5.515,1.272	293.554,0.019	0.076,97.277
157.291,0.063	0.239,100.843
118.892,0.347	0.225,133.318
1.115,6.482	107.645,0.128	0.013,106.095
4.259,0.533	292.807,0.006	0.063,47.911
259.182,0.009	0.725,46.422
131.227,0.032	0.041,208.257	2.622,208.257
5.133,1.294	496.532,0.020	0.445,109.442
74.318,0.108	0.174,5.363	0.174,79.594
270.686,0.015	0.316,57.472	6.558,57.472
0.738,2.938	72.075,0.137	0.011,92.412
649.457,0.037	0.262,38.885	12.712,38.885
4.440,1.417	0.340,122.642
1.161,2.859	88.791,0.056	0.017,133.749
35.880,0.689	0.016,2.714	0.016,188.642
1.402,2.074	65.545,0.128	0.015,155.522
456.149,0.067	456.149,4.201	0.964,206.218
0.831,0.532	73.108,0.006	0.010,35.229
136.552,0.004
1.351,5.527	98.373,0.179	0.075,298.504
77.492,0.207	77.492,11.560	0.456,168.830
6.512,1.191	309.067,0.014
43.883,0.176	0.021,11.180	0.021,359.195
0.005,297.413
0.657,1.786	49.137,0.038	0.009,175.822
1.326,1.472	129.258,0.029	0.025,108.200
1.211,0.872	92.724,0.009	0.038,25.978
2.558,0.016	93.290,0.016	0.028,86.261
3.681,0.717	202.202,0.008	0.078,54.519
193.418,0.141	0.936,81.524
83.673,0.026	0.111,64.590
0.188,0.894	14.647,0.012	0.008,54.117
193.418,0.141	0.936,81.524
453.148,0.001
119.507,0.845	0.366,85.943
11.967,0.073	742.329,0.073	0.386,55.025
2.289,0.844	31.642,0.029
0.184,0.801	0.002,70.628
340.014,0.071	0.241,80.218
152.084,0.012	0.065,12.770	2.231,12.770
1.124,0.754	62.665,0.009	0.024,72.345
1.152,1.568	112.287,0.017	0.017,142.333
416.733,0.098	0.492,158.834
1.250,0.691	123.995,0.007	0.022,51.013
271.487,0.213	271.487,11.546	0.076,180.631
1.418,1.589	114.204,0.061	0.053,57.903
194.943,0.267	0.160,26.348	6.118,26.348
2.664,0.854	131.109,0.016
149.923,0.365	0.174,375.754
15.471,1.347	202.471,0.021	0.641,50.789
1.002,1.731	86.532,0.025	0.043,67.787	3.749,67.787
37.052,0.016
0.518,1.409	44.975,0.016	0.012,68.464
1.136,0.058	104.772,0.001
0.778,0.466	59.206,0.010	0.024,17.482
336.428,0.265
2.660,1.085	218.446,0.018	0.082,83.172
0.988,4.877	57.614,0.631	0.013,167.044
5.007,1.836	106.612,0.098	0.149,115.194
217.857,0.004	1.682,26.415
1.488,1.473	67.588,0.018	0.118,146.911	5.361,146.911
5.974,0.025	310.005,0.025	0.119,73.833
2.092,1.862	86.024,0.258	0.080,147.586
86.564,0.023	0.498,84.741	14.535,84.741
0.498,1.686	18.352,0.040	0.007,126.589
142.831,0.844	0.041,201.440	3.578,201.440
1.053,0.932	87.080,0.011	0.011,54.209
132.971,0.035	132.971,2.148	0.535,152.905	23.510,152.905
0.999,2.717	73.742,0.034	0.061,196.832
1.060,1.503	41.407,0.100	0.036,139.266
1.071,0.477	79.559,0.113	0.011,40.904
7.469,0.289	250.464,0.009	0.128,20.369
1.916,3.081	186.550,0.095	0.019,48.003
0.222,0.872	12.347,0.015	0.009,84.006
2.015,0.249	72.798,0.004	0.043,23.845
3.236,5.695	65.695,0.107	0.526,86.089
117.348,0.820	117.348,8.271	0.386,93.783
5.524,0.136	223.307,0.007	5.524,12.098
0.022,191.323
3.147,0.138	235.267,0.003
2.074,0.952	178.996,0.040	0.050,94.509
0.485,4.715	46.682,0.189	0.091,128.879	8.722,128.879
156.126,0.078	0.892,90.123
1.079,0.263	39.404,0.005	0.020,20.635
321.144,0.025	0.067,92.202
171.625,0.384	0.021,13.415	1.920,13.415
44.981,3.920	0.206,5.109	0.206,205.619
2.554,0.744	209.318,0.093	209.318,7.288	0.032,58.030
59.201,0.082	59.201,6.537	0.108,494.291
0.651,1.296	43.387,0.016	0.056,84.427
3.375,0.656	142.202,0.098	0.220,61.024
1.628,0.847	138.147,0.023	0.024,75.739
120.817,0.840	0.031,444.951
3.907,7.729	390.208,0.104	0.104,32.668
0.964,0.770	72.515,0.008	0.043,55.813
107.371,0.079	0.442,200.010
169.948,0.309	0.183,171.466	15.326,171.466
0.804,1.218	42.863,0.044	0.018,92.816
0.743,1.820	71.980,0.233	0.277,97.570
637.106,0.045	0.476,52.957	11.109,52.957
83.494,1.313	0.047,168.673
10.393,0.488	98.651,0.007	0.328,39.968
9.784,0.077	737.500,0.077	0.216,285.941
232.638,0.016	0.643,121.683
1.709,0.016	85.870,0.000
0.124,1.587	0.001,136.835
1.172,1.066	65.789,0.016	0.050,47.061
134.499,0.148	0.021,302.029
138.593,0.551	0.045,20.726	0.045,581.662
8.353,3.412	182.034,0.686	182.034,12.118	0.103,60.284
349.028,0.075	349.028,5.418	0.058,311.923
1.608,1.180	139.726,0.049	0.059,110.268
484.920,0.023	0.233,47.990
94.041,0.218	94.041,6.585	0.069,151.470
44.540,0.957	0.016,205.208
159.768,0.304	0.019,16.646	0.019,55.440
1.250,0.941	60.588,0.016	0.032,88.962
6.692,2.377	27.323,0.024	0.078,184.042
0.321,1.865	9.116,1.865	0.021,85.804
194.560,0.055	194.560,1.618	0.271,70.563
1.949,0.519	165.604,0.013	0.031,35.350
1.327,1.586	84.871,0.027	0.026,100.203
5.297,2.064	317.577,0.056	0.247,153.396
5.397,1.320	66.515,0.023	0.138,46.794
4.752,2.084	31.990,0.029	0.310,178.581
1.284,5.275	100.221,0.172	0.014,130.463
0.333,1.347	0.007,125.806
2.061,0.334	32.024,0.016
1.534,1.077	68.950,0.013	0.023,87.911
13.429,0.720	100.220,0.720	0.298,85.576
8.653,0.173	180.583,0.002	0.089,16.090
94.478,0.271	0.148,11.750	0.148,124.746
1.169,1.774	76.213,0.046	0.030,81.737
0.989,0.427	94.437,0.004	0.045,29.068
0.002,323.373
71.111,1.080	0.031,9.445	0.031,886.800
42.029,0.141	0.013,288.610
22.619,0.222	0.050,234.915
44.064,5.908	0.054,376.998
6.080,0.764	596.091,0.008	0.211,65.029
1.305,1.176	96.933,0.024	0.014,73.644
0.097,3.543	7.606,3.543	0.001,196.253
0.027,105.225
1.679,0.385	111.104,0.005	0.020,28.520
63.213,0.620	0.016,7.909	0.016,129.465
44.074,0.215	0.006,7.361	0.006,374.334
0.175,2.214	0.003,123.913
0.058,163.069
2.354,1.888	57.683,0.089	0.117,158.476
0.831,1.242	0.010,47.869
0.463,0.915	46.031,0.010	0.074,91.092
0.391,2.442	0.005,185.902
9.343,9.883	108.915,0.149	0.622,301.995
0.374,1.256	20.356,0.076	0.018,89.083
1.369,1.362	36.045,0.015	0.017,31.694
4.578,1.379	132.499,0.018	0.057,99.770
4.900,1.789	482.829,0.052	0.401,53.165
12.196,0.090	290.807,0.090	12.196,8.343	290.807,8.343	0.275,767.735
1.599,1.047	44.693,0.088	0.518,93.649	14.480,93.649
369.904,0.158	0.452,176.663
136.751,0.013	0.055,32.657
0.519,1.258	39.118,0.016	0.009,90.288
1.456,6.558	111.071,0.121	0.015,429.550
152.226,0.288	0.150,11.910	0.150,64.971
5.653,6.301	385.829,1.260	0.171,47.297
2.662,4.163	83.150,0.080	0.038,126.398
0.670,1.122	0.007,111.942
10.182,3.705	155.354,0.096	0.170,190.330
1.200,1.719	70.068,0.397	0.019,114.518
5.126,0.016	123.403,0.016	0.051,36.746
0.715,1.560	43.030,0.023	0.161,54.870
4.268,8.045	267.022,1.131	0.107,239.074
1.544,0.014	141.101,0.000
1.095,0.838	100.741,0.012	0.044,78.788
1.183,0.754	90.575,0.030	0.024,30.393
0.026,154.014
2.500,1.110	58.150,0.098	0.096,46.119
1.066,5.026	48.606,0.101	0.018,199.541
763.394,0.404	8.765,12.625
70.454,0.001
0.492,1.405	31.197,0.016	0.006,113.909
1.111,0.827	76.583,0.072	0.014,72.034
0.169,0.245	0.002,10.757
3.472,1.325	228.014,0.014	0.108,72.137
100.784,0.003
2.285,4.034	127.809,0.059	0.023,54.766
512.240,0.931	0.451,845.025	8.886,845.025
13.475,6.397	285.054,0.106	1.986,92.705
182.389,0.694	0.059,738.143
0.001,127.116
42.356,0.623	42.356,14.880	0.008,126.025
1.311,5.510	109.756,0.134	0.014,54.410
177.526,0.033	1.329,120.497
332.858,0.010	0.226,43.716
3.802,1.202	223.430,0.017	0.045,49.839
23.536,0.525	0.046,236.439
1.049,1.369	58.031,0.268	0.019,111.188
5.999,2.001	413.815,0.026	0.115,121.914
137.590,0.267	1.601,83.074
0.641,1.805	57.204,0.021	0.009,119.262
2.248,0.158	68.925,0.004
144.715,0.499	144.715,5.102	0.024,337.012	1.859,337.012
0.083,0.892	0.001,76.361
0.730,3.380	72.330,0.059	0.012,68.829
16.258,9.087	226.965,0.258	0.248,634.583
0.000,7.843	0.000,192.074
0.279,0.261	13.863,0.261
1.021,1.723	60.741,0.028	0.028,141.926
481.892,0.520	481.892,11.276	0.383,318.707
142.006,0.312	0.026,18.515	0.026,290.868
1.171,1.308	41.995,0.013	0.022,81.729
1.110,1.994	49.829,0.026	0.035,133.199
0.025,3.064	0.025,233.339
41.251,0.358	41.251,1.837	0.025,131.567
128.082,0.161	0.172,8.441	0.172,51.681
8.391,0.985	165.759,0.015	0.336,26.779
91.923,2.283	0.175,116.943
0.767,1.770	66.191,0.030	0.009,61.175
11.387,0.605	167.249,0.006	0.128,46.637
0.499,2.264	47.295,0.379	0.008,144.166
0.610,0.698	49.862,0.060	0.006,56.904
0.363,1.438	30.663,0.015	0.009,122.313
1.957,5.768	189.305,0.081	0.041,205.579
0.532,10.008	29.786,0.128	0.007,257.560
182.008,0.011	0.132,53.193	4.121,53.193
0.867,1.230	72.005,0.083	72.005,6.116	0.011,90.336
2.363,1.607	115.600,0.100	115.600,6.328	0.051,101.390
2.823,0.747	24.464,0.008	0.065,69.952
5.393,0.071	118.161,0.071	0.078,6.261	0.078,145.472
0.913,2.437	45.205,0.066	0.010,133.442
2.733,4.217	249.746,0.929	0.042,246.117
48.958,0.522	0.550,19.554	0.550,335.967
248.099,0.013
5.531,1.399	192.635,1.395	0.058,110.049
1.484,2.763	43.703,0.076	1.484,21.006
61.935,0.041	1.180,180.165
1.657,0.143	146.456,0.002	1.657,4.490
0.808,2.045	78.729,0.026	0.036,86.750
0.131,0.240	0.002,18.494
2.787,1.887	94.138,0.040	0.044,47.347
7.048,3.314	119.396,0.063	0.855,120.711	14.493,120.711
35.286,0.887	0.025,163.682
0.595,4.870	40.676,0.149	0.006,31.851
2.896,2.950	109.129,0.031	0.050,143.100
326.528,1.648	326.528,6.871	0.450,274.961
144.537,0.010	0.133,47.212	7.496,47.212
5.637,1.060	228.131,0.068	1.724,105.308
56.075,1.075	0.135,108.804
2.709,0.452	257.948,0.018	0.060,34.265
0.229,0.462
1.440,0.783	96.707,0.024	0.017,23.858
1.118,2.171	24.727,0.069	24.727,6.082	0.020,191.780
238.886,0.033	0.030,2.901	0.030,36.920
2.485,3.043	206.635,0.072	0.068,302.076
41.945,0.161	0.149,3.824	0.149,162.322
0.102,1.390	0.001,75.494
0.866,0.697	42.894,0.023	0.056,67.053
2.867,0.230	157.127,0.003
0.282,2.144	23.100,0.027	0.042,109.287
0.151,662.570
1.732,0.878	90.720,0.019	0.032,75.334
1.481,1.588	112.086,0.021	0.016,131.057
632.113,0.046	0.148,97.645
12.286,0.087	102.662,0.087	12.286,4.805	102.662,4.805	0.207,160.281
120.770,0.039	0.572,183.116
1.609,0.376	31.586,0.008	0.027,31.942
1.639,1.604	86.575,0.017	0.050,99.553
15.202,0.277	342.761,0.007	15.202,18.981
5.212,3.400	481.976,0.249	1.196,325.468	110.603,23.825
4.147,2.088	236.955,0.022	0.634,103.128
109.068,0.067	109.068,4.054	0.033,255.679
0.065,1.767	0.001,144.736
0.048,1.519	0.002,89.730
536.325,0.103	0.345,39.609
1.791,2.027	120.173,0.043	1.048,90.360
0.353,4.059	20.580,0.170	0.007,149.584
0.690,1.831	53.208,0.072
1.756,0.079	99.678,0.002
3.252,2.257	68.432,0.043	0.231,96.680
6.106,0.065	134.381,0.065	0.429,35.030
1.650,0.634	38.515,0.017	0.071,52.928
0.060,4.238	0.060,126.974
5.155,0.049	251.877,0.049	0.059,214.891
31.209,2.595	0.027,506.452
1.288,3.751	25.035,3.751	0.028,77.428
2.361,0.937	105.788,0.169	0.057,76.363
597.764,0.006
2.264,1.954	77.552,0.042	0.115,85.090
2.832,1.932	277.332,0.277	0.113,125.977
12.808,1.168	451.908,0.012	0.424,73.653
97.444,0.180	97.444,9.055	0.374,367.682
0.591,0.475	55.639,0.006	0.014,31.651
0.492,1.571	45.790,0.029	0.012,58.012
1.836,3.466	86.841,0.050	0.463,52.131
0.613,0.497	55.467,0.006	0.008,32.827
7.829,0.136	251.877,0.136	0.263,214.891
0.857,0.785	66.188,0.012	0.154,42.076	11.880,42.076
37.007,0.500	0.031,90.475
101.957,0.165	0.527,88.493
1.061,0.022	36.321,0.000
0.203,1.083	0.007,98.990
1.991,5.543	68.716,0.101	0.033,154.965
0.463,0.577	20.611,0.011	0.059,42.048
1.830,1.145	153.348,0.099	0.024,39.334
2.375,0.726	108.599,0.012	0.046,58.510
409.007,0.178	0.203,17.115	0.203,269.285
0.921,11.546	40.992,0.324	0.009,794.441
0.035,5.704	0.035,224.510
5.814,5.418	84.041,0.222	0.083,121.163
4.583,0.220	120.671,0.003	4.583,6.113
372.047,0.072	0.052,6.103	0.052,527.811
43.199,0.603	0.024,466.882
1.253,3.349	93.554,0.054	0.059,226.917
0.075,2.063	0.001,149.637
0.612,1.376	42.156,0.077	42.156,6.457	0.059,114.919
3.113,0.193	91.271,0.004
1.588,3.017	101.099,0.081	0.022,19.182
1.359,2.019	54.302,0.044	0.477,173.924
0.130,1.349	0.002,106.354
0.414,2.527	22.876,0.612	0.006,114.189
1.595,2.625	43.626,0.070	0.038,214.061
0.913,0.190	49.066,0.190	0.052,202.089
5.962,2.036	50.345,0.022	0.184,107.249
7.333,0.460	204.360,0.460	7.333,10.657	204.360,10.657	0.116,140.275
104.731,0.031	0.026,39.967	1.776,39.967
276.474,0.076	0.076,34.027
1.005,3.111	80.643,0.123	0.025,99.866
1.263,1.351	84.586,0.076
6.547,3.678	199.202,0.062	0.262,301.985
3.954,2.738	165.996,0.031	0.078,271.000
1.198,2.589	41.569,0.120	0.014,81.015
462.555,0.061	0.204,4.322	0.204,24.592
214.048,0.244	214.048,13.335	0.086,120.590	2.501,120.590
0.897,0.613	76.296,0.019	0.012,41.734
159.853,0.057	0.833,80.260
3.017,0.008	215.936,0.008	0.194,45.686
27.910,0.257	0.112,70.085
0.287,0.441	20.549,0.023
4.236,0.006	121.573,0.006	0.168,41.073
501.143,0.018	1.163,45.419
0.496,0.656	0.007,35.222
0.448,2.480	41.760,0.050	0.008,129.258
0.577,5.697	29.357,0.070	0.037,87.113
0.223,1.454	0.003,119.856
2.490,0.013	60.865,0.013
0.005,7.722	0.005,140.069
8.477,2.383	140.489,0.409	0.091,190.278
251.072,0.007	0.027,37.957	2.533,37.957
4.679,2.374	191.628,0.466	0.166,65.548
0.055,4.884	0.003,83.622
0.003,375.907
2.730,0.279	78.609,0.007
0.374,2.964	21.434,0.033	0.005,206.552
4.432,1.208	201.254,0.024	0.072,36.508
1.595,0.070	43.626,0.070	0.060,214.061
0.472,0.631	42.149,0.014	0.018,22.484
0.277,0.789	24.412,0.012	0.009,62.464
211.470,0.060	0.388,4.946	0.388,316.547
2.165,0.132	200.165,0.132	0.135,72.938
380.608,0.029	2.687,2.747	2.687,215.317
0.961,1.265	72.493,0.049	0.014,93.645
136.977,0.186	0.084,6.573	0.084,270.936
5.171,0.724	169.781,0.010	0.283,66.921
91.309,0.124	0.354,233.988
0.084,0.442	0.002,44.224
79.386,0.006	0.035,32.608
2.013,0.003	153.790,0.003	0.046,27.842
257.520,0.341	257.520,19.769	0.734,459.411
0.791,3.616	77.050,0.883	0.024,100.602
8.718,0.284	74.363,0.284	0.131,45.003
0.630,5.694	49.583,0.176	0.023,81.113
2.169,0.554	139.783,0.007	0.073,50.030
168.220,0.002
358.399,0.017	0.182,66.978
79.176,0.031	0.166,83.165
0.005,517.441
1.684,12.002	123.814,0.169	0.017,331.236
5.395,1.032	136.769,0.058	0.136,62.228
3.509,1.280	71.532,0.016	0.036,101.699
0.726,2.459	71.532,0.026	0.013,10.407
0.569,5.964	55.183,0.383	0.007,409.831
2.084,1.343	77.458,0.229	0.167,96.555
3.705,3.426	147.476,0.037	0.142,179.791
4.748,0.292	167.809,0.006	0.125,16.018
1.966,2.495	105.481,0.038	0.024,94.968
5.470,1.308	123.246,0.034	123.246,1.832	0.139,70.954
238.068,0.227	0.087,8.425	0.087,790.690
6.437,0.210	317.616,0.003	6.437,12.792
1.286,7.694	73.666,0.292	73.666,16.382	0.143,431.617
3.824,0.920	110.997,0.014	0.042,56.400
195.826,0.162	0.407,2.133	0.407,36.701
2.148,0.791	66.493,0.019	0.036,70.528
1.094,1.425	103.497,0.024	0.012,50.968
2.898,0.014	170.629,0.014	0.055,94.069
109.259,0.039	0.211,59.801
179.392,0.081	0.269,77.608
424.682,0.123	0.114,207.867
1.433,1.136	56.587,0.012	0.047,99.721
48.991,0.574	0.011,19.176	0.011,129.608
1.288,2.295	81.862,0.060	0.036,77.583
156.785,0.101
1.172,1.255	70.321,0.013	0.076,44.283
2.281,1.898	171.645,0.020	0.250,73.235
68.135,0.291	2.381,398.450
4.443,2.205	76.135,0.049	0.141,92.611
0.910,0.919	38.923,0.016	0.020,80.488
10.664,1.192	32.751,0.083	0.117,89.935
0.216,3.504	0.003,41.140
356.213,0.093	0.448,97.386	11.715,97.386
112.078,2.846	0.041,348.831
1.147,0.485	68.371,0.007	0.092,44.085
6.613,0.212	26.013,0.212	0.162,91.516
1.032,1.071	100.632,0.014	0.010,106.770
276.836,0.049	276.836,2.477	0.457,209.120
3.306,3.039	76.451,0.034	0.042,65.274
1.624,0.969	108.434,0.046	0.026,34.665
13.158,11.268	239.528,0.537	0.251,34.053
3.177,1.807	202.371,0.021	0.215,39.500
0.154,1.902	10.983,0.598	0.003,103.225
94.916,0.240	0.039,7.390	0.039,278.373
440.372,0.044	440.372,1.134	0.681,109.549
2.200,1.263	66.055,0.023	0.030,99.244
100.554,0.021	0.329,1.910	0.329,143.708
161.763,0.484	0.301,136.832	23.579,29.175
5.887,8.535	122.983,0.123	0.786,849.124
348.366,0.049
1.417,0.106	50.533,0.001
0.968,6.650	34.197,0.133	0.017,166.627
1.301,5.585	85.774,0.244	0.024,133.238
1.597,1.014	77.784,0.018
1.003,3.359	58.939,0.165	0.011,221.299
230.042,0.018	1.036,71.223	8.791,71.223
71.214,0.017	0.037,1.467	0.037,68.684
35.346,0.254	0.014,295.385
1.920,1.463	121.072,0.017	0.033,80.977
2.197,6.922	128.221,0.091	0.039,209.009
145.356,0.020	1.019,73.596
8.848,0.009	708.355,0.009	0.425,58.927
0.307,0.731	18.819,0.731	0.004,21.749
0.021,123.398
515.066,0.001
0.132,0.582	0.003,28.401
62.246,0.139	0.370,7.746	0.370,364.933
4.244,0.010	40.107,0.010	0.067,67.234
2.345,6.885	195.761,0.077	0.115,99.171	9.580,99.171
1.958,0.067	20.288,0.001
1.787,3.831	22.190,0.049	0.041,87.642
2.441,2.710	67.587,0.087	67.587,3.932	0.033,121.948
1.195,0.046	64.024,0.000
0.943,5.354	71.218,0.094	0.011,499.028
79.123,0.436	0.642,217.288
151.909,0.703	0.138,411.343
0.016,932.081
300.704,0.421	0.148,9.038	0.148,601.075
43.449,0.208	0.107,295.531
2.330,0.861	49.134,0.117	0.026,32.007
0.079,74.047
112.553,0.205	0.802,71.009	13.557,71.009
2.068,1.709	162.327,0.067	0.055,144.452
40.927,0.157	0.006,96.972
4.845,0.528	73.098,0.028	0.051,11.193
287.803,0.004	1.254,17.859	3.821,17.859
1.312,3.929	66.497,0.185	0.023,157.825
0.323,8.194	17.006,0.161	0.003,418.229
2.319,0.720	151.289,0.013	1.477,56.630
8.838,0.053	428.283,0.053	0.362,50.420
0.983,0.406	81.691,0.007	0.407,31.705
1.790,0.507	147.011,0.012	0.019,22.564
0.955,0.342	81.691,0.007	0.059,31.705
5.864,10.774	469.296,0.310	0.086,232.961
0.943,0.725	87.196,0.008	0.011,60.527
336.205,0.027	0.237,41.775
189.401,0.045	0.512,39.526
5.791,0.618	190.144,0.021	0.068,31.514
6.949,0.163	186.242,0.163	0.081,122.572
132.159,0.105	0.030,213.075
2.526,0.133	224.327,0.004
6.882,3.725	256.544,0.168	256.544,15.019	0.073,332.671
37.593,0.249	37.593,6.039	0.008,450.806
8.270,1.163	386.381,0.022	0.092,59.694
8.128,0.099	37.972,0.099	0.086,110.438
4.105,3.714	135.376,0.510	0.045,111.286
0.919,0.478	49.634,0.022
1.617,1.307	74.324,0.016	0.020,98.023
0.737,3.872	28.738,0.053	0.016,156.783
0.974,0.695	77.463,0.033	0.018,16.423
187.903,0.033	0.397,42.435
120.326,0.092	0.213,226.754	2.710,226.754
0.653,14.627	30.497,0.670	0.653,102.386
1.185,1.379	67.940,0.031	0.059,119.727
1.648,1.272	36.838,0.021	0.017,74.043
68.029,0.032	68.029,1.192	0.106,92.841
19.126,0.523	0.006,272.113
1.383,8.141	117.161,0.632	0.016,205.824
112.708,0.014	0.205,36.786
343.840,0.388	0.689,515.991
2.462,0.413	61.195,0.005	0.048,24.588
1.205,3.505	72.321,0.240	72.321,21.391	0.013,311.782
2.518,0.189	63.996,0.189	0.088,159.385
10.662,0.060	400.005,0.060	0.458,4.451	0.458,318.764
7.077,1.221	506.155,0.254	0.097,90.985
0.019,421.019
0.885,3.676	69.287,0.048	0.052,253.466
1.393,7.039	123.232,1.691	0.034,34.124
1.318,1.439	76.155,0.075	0.028,77.935
219.480,0.173	0.078,85.710
1.346,0.741	85.785,0.011	0.131,56.888
0.746,4.102	26.246,0.073	0.011,107.588
0.925,0.149	48.510,0.088	0.018,6.453
153.721,1.199	153.721,2.083	0.556,100.975
0.241,3.358	18.967,3.358	0.017,197.145
0.876,1.702	48.245,0.086	0.151,156.589
0.512,0.379	27.486,0.019	0.008,27.122
691.335,0.083	1.455,200.157
8.183,0.210	798.067,0.005
4.376,0.637	247.292,0.023	0.079,62.108
215.028,0.089	0.188,4.841	0.188,250.261
0.103,1.767	9.884,1.767	0.003,162.433
134.773,1.149	1.868,43.397
14.142,0.060	443.444,0.060	0.971,62.909
0.559,4.738	50.949,0.050	0.008,353.292
92.475,0.903	0.017,104.698
143.075,0.005	0.109,22.263	6.336,22.263
297.226,0.057	0.053,2.004	4.260,2.004	0.053,30.177	4.260,30.177
117.255,0.034	0.025,49.126	2.123,49.126
92.078,0.103	0.094,5.419	8.406,5.419	0.094,67.423	8.406,67.423
0.402,1.019	34.004,0.035	0.005,86.464
4.393,0.003	388.811,0.003
245.809,0.197	245.809,6.714	0.096,224.620
145.221,0.014
0.697,0.252	38.657,0.006
3.262,0.440	112.170,0.014	0.208,20.712
0.063,1.010	0.003,70.776
0.706,1.087	64.944,0.012	0.085,17.180
1.261,1.215	66.879,0.055	0.186,112.818
172.326,0.162	0.108,138.372
6.291,1.105	337.661,0.034	0.099,58.702
0.033,7.763	0.033,131.545
0.539,9.611	46.750,0.118	0.017,717.931
0.520,1.534	51.974,0.021	0.019,85.508
0.789,6.694	46.574,0.606	0.295,191.535
3.544,5.061	114.858,0.123	0.051,27.956
7.532,0.025	78.935,0.025	0.128,93.230
1.067,0.229	76.617,0.003
0.722,1.066	34.942,1.066	0.009,174.660
114.106,0.067	2.217,196.038
