1.830,1.787	93.100,0.079	0.020,94.853
44.153,0.058	0.015,94.821
217.068,0.044	217.068,1.882
110.493,0.077	0.015,105.411
84.178,0.043	84.178,1.410	0.021,105.408
19.159,2.291	0.024,514.456
607.602,0.006
0.159,58.028	11.225,10.306
35.405,0.243	0.012,519.031
0.476,0.885	37.113,0.009	0.013,56.453
49.749,0.024	0.076,151.376
437.701,0.183	0.129,96.601
131.930,0.003	131.930,0.303	0.017,29.225
94.602,0.058	94.602,3.322	0.023,91.162
26.599,0.031	0.021,1.973	0.021,152.665
109.382,0.191	0.112,1.212	3.348,1.212	0.112,52.237	3.348,52.237
79.182,0.437	0.050,232.397	3.514,232.397
0.756,1.488	7.426,0.020	0.008,115.869
1.604,0.529	89.685,0.012	0.022,40.643
1.932,2.629	102.618,0.038	0.093,52.433	4.922,52.433
222.418,0.003	0.179,9.843
91.407,0.099	0.050,249.912
0.714,0.003	39.542,0.003	0.013,28.702
2.734,1.218	195.006,0.014	0.075,120.089
124.259,0.047	0.099,120.267
41.567,0.291	41.567,4.122	0.103,6.846
37.941,0.016	0.060,54.438	2.589,54.438
0.747,0.902	51.477,0.013	0.069,64.645
147.622,0.251	0.056,497.241
127.658,0.042	0.021,56.257	2.059,56.257
1.827,0.004	39.103,0.004	0.044,24.622
230.485,1.306	0.428,239.791	11.090,11.120
162.172,0.017	0.024,67.781
218.736,0.016	0.328,72.134
0.582,0.725	23.178,0.016	0.013,28.814
0.026,101.001
286.095,0.057	286.095,4.880	0.120,350.001
1.838,0.012	40.714,0.012	0.118,54.420
3.191,0.039	290.806,0.039	3.191,1.799	290.806,1.799	0.044,83.824
100.190,0.026	100.190,2.424	0.042,95.779
2.271,0.373	221.963,0.373	0.024,262.693
128.272,0.052	0.058,55.008
170.528,0.011	0.316,52.396
280.643,0.016	0.125,60.122
62.997,0.103	0.015,4.081	0.015,108.828
0.001,195.882
2.083,0.518	77.611,0.005	0.069,36.688
0.152,3.886	12.584,0.086	0.003,281.358
0.803,2.917	37.315,0.036	0.048,267.307
586.380,0.299	0.517,354.180	25.644,10.073
4.410,0.199	260.753,0.199	0.156,232.126	9.226,10.234
19.227,0.027	0.004,1.787	0.004,27.244
49.500,0.651	0.057,2.399	0.057,60.492
108.477,0.327	0.039,584.678	1.817,584.678
160.589,0.013	0.051,0.445	0.051,43.776
665.812,0.171	0.171,148.665
143.607,0.009	0.096,17.059
12.238,0.296	0.094,123.035
243.151,0.076	243.151,3.245	0.108,56.824
222.990,0.017	0.031,1.601	0.031,107.344
103.953,0.058	1.842,2.433	1.842,158.594
0.001,0.914	0.001,80.627
149.833,0.247	0.295,262.965	2.210,262.965
34.007,0.330	0.083,74.319
0.625,1.209	51.496,0.035	0.010,73.973
54.163,0.386	0.016,113.964	1.188,113.964
3.289,2.100	146.012,0.022	0.081,72.044
1.003,3.251	69.064,0.043	0.025,157.882
71.239,0.224	0.027,536.735
12.754,0.726	0.006,640.341
0.044,607.846
1.968,0.729	157.123,0.051	0.063,72.071
1.222,1.227	63.969,0.018	0.020,85.532
199.215,0.247	0.087,489.753
44.568,0.018	0.261,153.268
12.145,0.647	0.246,81.634
128.272,0.214	0.032,180.609
6.802,0.110	0.034,143.467
46.711,0.090	0.042,88.955
1.376,0.963	47.439,0.044	47.439,3.947	0.016,87.244
36.485,0.046	0.014,161.917	0.456,161.917
1.857,0.151	138.247,0.002	0.241,7.835
0.168,1.296	11.804,0.016	0.002,44.164
92.714,0.228	92.714,3.215	0.083,284.805
75.412,0.007	0.241,18.608
44.676,0.033	0.007,102.802
396.271,0.026	0.063,91.281
0.849,2.562	44.557,0.071	0.019,214.895
118.149,1.353	0.043,544.333	1.679,7.673
122.909,0.065	122.909,4.406	0.014,107.876
30.010,0.106	0.033,107.654	3.335,7.153
57.558,0.047	57.558,1.719	0.016,90.275
2.480,0.059	76.242,0.059	0.089,29.219
534.445,0.023	0.176,141.717
0.577,0.009	19.353,0.009	0.009,19.521
3.539,1.191	336.263,0.013	0.101,116.039
141.191,0.168	0.333,5.735	0.333,149.927
89.723,0.028	0.121,36.111	2.558,36.111
0.815,1.705	64.534,0.163	0.066,143.771	5.207,13.726
293.219,0.060	1.331,5.168
1.125,1.573	53.745,0.018	0.070,76.621
195.777,0.080	0.064,15.995
0.002,2.302	0.002,72.528
98.303,0.015	0.057,42.880
562.796,0.634	0.217,397.739	15.120,5.947
0.737,1.167	46.338,0.032	0.046,97.019
2.262,1.321	182.293,0.542	0.484,117.946	38.978,48.450
0.947,0.402	81.637,0.004	0.011,34.843
3.921,0.623	155.108,0.050	0.056,36.837
3.683,0.054	192.231,0.054	0.044,1.828	0.044,52.313
2.927,0.483	101.546,0.014	0.060,29.903
4.999,0.030	4.999,2.356	0.008,50.883
85.288,0.030	0.157,114.391	1.265,114.391
74.641,0.001	0.449,8.425
219.932,0.008	0.095,60.529	3.554,60.529
60.851,0.181	0.008,119.664
4.415,0.151	22.912,0.151	0.047,45.498
1.840,1.703	183.667,0.090	0.027,84.598	2.706,84.598
104.208,0.181	0.224,216.902
64.668,0.018	0.080,106.244
258.933,0.457	0.044,356.041
221.149,0.005	0.143,18.399
0.323,3.182	25.921,0.039	0.036,26.838
0.155,0.204	8.764,0.075	8.764,1.246	0.002,3.396
1.857,0.267	155.981,0.005	0.021,7.231
0.652,0.005	51.573,0.005	0.007,26.359
3.424,0.293	65.465,0.293	0.044,164.872
8.167,0.012	8.167,0.674	0.015,53.572
2.498,0.627	50.997,0.007	0.038,57.171
199.544,0.417	0.043,161.537	2.694,161.537
34.574,0.027	0.013,2.089	0.013,175.194
272.255,0.039	0.391,3.671	0.391,271.168
66.734,0.109	0.654,214.916
9.171,0.066	0.002,422.257
1.397,1.731	104.915,0.029	104.915,2.530	0.016,152.320
348.794,0.007	348.794,0.701	0.121,48.236
468.398,0.192	0.142,3.612	0.142,62.242
56.365,0.010	0.014,0.683	0.014,61.477
0.151,202.775	7.074,17.387
3.357,0.470	88.708,0.005	0.039,14.606
58.837,0.175	0.033,213.236
0.771,0.428	68.994,0.033	0.021,29.495
1.257,1.640	102.825,0.079	0.027,69.422
67.604,0.618	0.013,52.555
0.746,0.766	66.004,0.015	0.008,32.202
1.316,0.955	64.215,0.029	0.017,23.319
19.628,0.134	0.008,48.227
0.610,0.102	31.718,0.002
66.707,0.044	0.049,2.895	0.049,253.911
1.623,0.101	105.634,0.003	0.019,5.595
84.302,0.051	84.302,0.931	0.264,74.470	1.584,74.470
0.008,444.164
161.247,3.202	0.045,310.307	1.794,12.796
143.609,0.039	0.246,3.476	0.246,258.668
0.998,0.910	68.124,0.013	0.021,69.455
15.173,0.107	0.007,232.948
132.760,0.003	0.145,19.024
3.963,0.035	133.160,0.035	0.102,54.491
1.077,0.000	67.240,0.000
24.226,0.057	0.059,421.478
3.070,1.594	115.362,0.167	0.305,57.082
112.453,0.241	39.944,11.226
4.199,0.022	171.787,0.022	4.199,2.109	171.787,2.109	0.081,181.941
230.691,0.492	0.310,36.003	9.237,36.003
92.612,0.497	0.025,160.816
212.668,0.025	0.322,104.660	5.572,1.179
307.756,0.002	0.105,11.009
1.083,0.852	85.526,0.011	0.011,37.771
403.664,0.036	0.639,3.602	0.639,252.000
200.938,0.495	0.071,70.046	4.866,39.835
1.131,0.116	88.471,0.116	0.011,166.183
2.745,0.131	96.300,0.131	0.044,695.147
0.547,0.742	49.419,0.012	0.008,58.740
111.919,0.008	0.232,47.229
183.497,0.101	0.043,699.946	3.977,699.946
0.567,0.360	41.792,0.004	0.038,35.743
27.894,0.195	0.006,120.634
234.210,0.076	0.241,193.278
3.759,0.650	43.109,0.650	3.759,4.597	43.109,4.597	0.087,18.635
9.323,0.042	0.006,1.722	0.006,95.232
86.947,0.018
301.858,0.146	1.887,18.271	14.321,9.699
870.393,1.257	0.186,118.372	11.216,42.860
48.568,0.027	0.100,74.538	0.837,74.538
1.237,3.317	61.795,0.038	0.015,142.515
2.060,1.378	27.569,0.075	0.034,94.962
60.787,0.041	60.787,3.266	0.014,191.926
0.103,2.394	0.103,142.715
89.046,0.042	0.097,75.419	4.273,75.419
62.311,0.058	0.144,99.600
1.328,0.129	126.300,0.129	1.328,5.467	126.300,5.467	0.030,258.537
6.660,0.034	177.665,0.034	0.113,58.960
149.725,0.054	0.112,111.152	3.507,4.879
1.272,0.103	58.097,0.103	0.014,559.463
98.842,0.058	0.703,123.343
278.460,0.017	0.079,62.570
30.798,0.164	0.005,5.616	0.005,62.047
199.338,0.005	0.129,10.479
109.641,0.501	0.028,70.519	1.990,31.534
0.030,383.330
2.348,0.017	101.222,0.017	0.053,18.772
1.304,1.193	39.170,0.015	0.016,109.467
73.038,0.052	0.054,61.734
4.013,0.200	0.005,75.531
11.630,0.891	0.002,169.155
5.360,0.042	0.019,96.462
69.126,0.062	0.020,1.880	0.020,58.627
178.074,0.026	1.003,1.867	1.003,168.705
13.770,0.028	13.770,1.777	0.005,87.858
259.206,0.025	0.122,95.188
90.827,0.154	0.078,173.869
268.997,0.008	0.104,61.368
77.896,0.051	77.896,3.639	1.145,209.829
113.860,0.005	1.891,7.822
99.652,0.116	0.021,88.457
0.058,324.262
161.421,0.073	0.038,109.939
141.965,0.040	0.071,100.621
2.388,0.039	132.625,0.039	2.388,2.524	132.625,2.524	0.030,176.826
2.274,0.858	197.412,0.580	0.064,80.013	5.555,80.013
170.547,0.027	0.070,184.016
132.583,1.106	0.055,122.204	1.695,122.204
750.446,0.022	0.375,78.046
0.398,1.715	36.789,0.036	0.005,137.184
1.151,1.560	98.415,0.023	0.175,62.379
0.125,1.869	9.705,0.019	0.003,84.911
138.713,0.012	0.031,61.493	1.661,61.493
225.697,0.008	1.192,28.932
139.537,0.232	0.454,4.583	0.454,134.229	20.171,6.790
0.152,1.574	13.672,0.236	0.002,139.063
362.610,1.841	1.696,7.299	19.623,7.299
0.194,2.556	4.637,0.097	0.002,125.424
411.049,0.035	411.049,2.753
16.898,0.067	0.002,346.661
0.856,3.008	56.704,0.298	0.012,231.311
3.165,0.236	0.003,280.658
0.302,1.605	23.289,0.023	0.006,151.634
71.299,0.339	0.155,5.356	0.155,72.988
15.866,0.035	0.018,60.762
2.537,1.040	72.416,0.016	0.050,53.174
36.335,0.084	0.027,1.776	0.027,111.155
0.712,0.727	32.178,0.077	0.009,67.541
0.419,0.402	30.705,0.011	0.008,12.412
262.821,0.260	1.244,451.082	97.671,5.400
0.480,4.717	4.175,4.717	0.005,201.169
323.366,0.048	323.366,0.904	0.046,52.533	3.905,52.533
1.953,0.004	93.100,0.004	0.058,12.717
7.939,0.023	0.077,92.542
373.536,0.243	0.078,269.496	6.484,11.122
84.207,0.017	0.103,50.025
0.152,444.772	4.326,444.772
73.583,0.036	0.883,72.652
3.240,0.157	85.626,0.002	0.065,15.523
186.414,0.705	0.224,191.354	18.461,13.801
222.334,0.069	0.157,57.222	2.937,57.222
513.370,0.037	0.115,67.753
4.525,0.099	105.434,0.099	0.098,149.782
1.281,0.726	54.450,0.011	54.450,0.878	0.014,58.325
50.938,0.104	0.025,100.428
80.907,0.045	0.212,99.116	4.551,99.116
98.014,0.142	98.014,1.569	0.024,126.387	1.069,126.387
208.327,0.094	0.110,7.202
4.277,0.915	108.876,0.915	0.110,233.052
0.116,0.575	6.512,0.060	0.006,57.109
136.108,0.017	0.079,133.259	2.467,133.259
3.098,1.068	174.402,0.025	0.156,19.070
2.803,1.872	104.807,0.190	0.033,121.609
115.677,0.019	115.677,1.150	0.177,88.883
220.906,0.045	0.580,2.655	0.580,142.880
0.523,0.051	43.069,0.001
1.277,0.183	87.891,0.004	0.029,7.997
38.974,0.170	0.027,159.239	0.841,159.239
99.215,0.723	0.174,180.619
30.193,0.178	30.193,2.607	0.209,121.434
2.765,0.088	204.201,0.088	0.034,71.020
34.322,0.036	34.322,2.827	0.015,108.054
253.948,0.113	253.948,1.478	0.870,116.590	3.464,116.590
5.595,0.030	56.633,0.030	0.553,58.000
673.677,0.048	0.993,116.754
7.926,0.045	0.004,2.018	0.004,116.803
0.568,2.838	37.205,0.038	0.006,79.121
92.555,1.595	0.021,152.634
7.718,0.014	0.002,0.927	0.002,85.539
51.479,0.796	51.479,3.259	0.026,71.084	0.805,71.084
1.187,88.376	4.216,24.884
0.042,227.662
0.378,0.507	20.766,0.011	0.028,48.192
179.705,0.056	0.175,4.855	6.132,4.855	0.175,166.700	6.132,166.700
2.961,0.693	102.287,0.008	0.070,23.512
139.682,0.112	0.438,365.810
92.932,0.087	0.109,129.925	7.189,1.452
0.679,0.789	11.513,0.224	0.010,67.163
0.749,0.018	55.697,0.018	0.009,64.437
209.909,0.264	0.252,28.615
164.902,0.038	0.175,90.208
2.123,0.013	165.775,0.013	2.123,0.531	165.775,0.531	0.034,38.477
118.100,0.132	0.025,98.518
86.672,0.224	0.020,707.134	1.936,707.134
195.692,0.057	195.692,3.574	0.036,150.269
4.773,0.003	80.377,0.003	0.064,14.973
0.609,0.127	60.509,0.002	0.609,4.500
150.291,0.044	150.291,2.239	0.373,168.073
46.127,0.112	0.010,141.508
626.599,0.114	0.194,3.313	0.194,313.131	6.910,10.786
161.259,0.009	0.383,57.758
1.140,0.249	84.937,0.003	0.015,18.541
9.376,1.151	9.376,13.331
0.795,2.429	27.224,0.025	0.014,77.754
43.677,0.015	0.007,1.179	0.007,50.392
97.281,0.301	0.065,399.643
126.664,0.020	126.664,1.342	0.024,133.606
0.221,1.612	17.413,0.072	17.413,3.297	0.006,73.516
2.761,1.350	80.189,0.066	0.305,112.992	8.854,5.535
123.859,0.031	0.057,3.084	0.057,234.474
44.904,0.120	0.108,1.800	0.108,89.908
147.136,0.050	147.136,4.294	0.262,180.758
2.019,0.009	23.092,0.009	0.060,65.757
103.068,0.061	0.015,4.578	0.015,180.913
126.753,1.086	0.236,744.658	10.693,66.329
1.577,1.122	117.452,0.014	0.019,61.483
0.038,266.767
96.791,0.046	0.164,2.916	0.164,95.054
217.014,0.008	0.220,65.319	3.994,65.319
2.043,0.536	93.039,0.034	0.021,28.630
2.456,0.001	138.099,0.001	0.071,4.279
384.396,0.015	0.537,90.656
274.751,0.044	274.751,3.635	0.105,298.996
34.701,0.249	34.701,2.121	0.009,89.832
67.054,0.014	0.021,1.112	0.021,84.615
1.071,1.426	73.256,0.029	0.012,69.239
65.101,0.095	0.078,86.718
0.242,0.485	16.146,0.020	0.003,24.430
66.844,0.042	0.016,1.509	0.016,39.015
130.444,0.212	0.285,131.948
3.240,0.915	94.390,0.021	0.044,33.770
44.493,0.010	0.022,31.188
0.643,0.028	58.324,0.028	0.007,30.001
57.114,0.654	0.129,259.322	5.566,5.952
1.721,1.255	160.236,0.030	0.023,55.979
79.198,0.153	0.029,389.621
1.719,0.218	116.872,0.218	0.172,186.167
54.655,0.041	0.039,1.717	0.039,168.059
233.496,0.023	0.078,107.501	4.973,2.245
283.748,0.016	0.372,86.806
0.372,0.139	22.168,0.002	0.036,9.614
177.884,0.025
93.867,0.143	0.434,389.570	4.822,389.570
109.206,0.101	0.110,48.308	2.028,48.308
1.536,0.012	44.480,0.012	0.030,56.942
74.333,0.071	0.650,2.087	0.650,162.920
1.711,2.274	61.724,0.025	0.258,186.076
5.134,0.129	234.427,0.129	0.070,35.936
71.238,0.209	0.016,54.341	0.930,54.341
71.108,0.084	0.595,253.112	54.914,3.584
1.130,0.111	94.234,0.003	0.028,8.497	2.365,8.497
0.737,1.688	51.421,0.691	0.007,120.529
2.550,0.011	185.631,0.011	0.027,29.202
92.425,0.027	0.107,31.675
0.349,2.925	21.759,0.086	0.005,38.934
97.818,0.180	0.034,131.880
3.018,0.022	249.864,0.022	0.048,41.948
380.255,0.054	0.118,284.058
33.071,0.056	0.424,80.529
4.341,0.725	140.141,0.009	0.051,41.219
25.456,0.085	0.017,85.084
1.902,0.285	90.967,0.016	0.200,20.315
1.994,1.850	60.689,0.099	0.173,75.530	5.258,75.530
65.481,0.247	0.017,668.018	1.106,668.018
96.895,0.037	0.031,113.685	1.547,113.685
21.915,0.028	0.041,1.897	0.041,123.530
116.701,0.036	0.031,2.619	0.031,90.776
2.080,0.006	118.152,0.006	0.093,35.057
118.824,0.015	0.094,1.077	5.327,1.077	0.094,87.655	5.327,87.655
37.923,0.167	0.275,5.046	0.275,55.614
6.082,0.143	0.002,374.002
75.147,0.045	0.093,150.675	1.323,150.675
654.462,0.087	0.108,82.283
2.357,1.722	172.434,0.022	0.901,128.648
0.190,0.027	18.736,0.001
179.358,0.099	0.086,60.469	2.034,9.411
54.484,0.078	0.177,128.397
290.050,0.084	0.250,73.259
0.554,0.178	10.259,0.178	0.006,90.905
16.633,0.089	0.004,226.676
2.208,0.218	119.940,0.009	0.052,5.398
63.251,0.135	0.014,1.211	0.014,81.179
90.040,0.120	0.024,137.105
46.549,0.058	0.006,218.056
101.886,0.016	0.018,81.942	1.099,81.942
39.231,0.041	0.006,2.084	0.006,79.641
77.469,1.744	0.027,293.259
0.017,353.851
128.571,0.008	0.056,26.801
138.431,0.004	0.097,0.306	0.097,21.700
103.037,0.005	0.022,11.006	2.169,11.006
2.397,0.594	51.079,0.009	0.026,11.165
218.543,0.037	0.486,69.027
81.022,0.108	0.077,528.214
60.349,0.012	0.058,88.993
62.655,0.027	62.655,2.381	0.017,197.330
223.375,0.140	0.828,207.357
199.350,0.031	0.055,73.371	3.300,73.371
1.364,0.541	108.385,0.024	0.019,47.976
776.904,0.076
237.287,0.318	0.346,467.571	2.867,467.571
0.990,1.119	59.514,0.013	0.019,104.084
174.449,0.113	0.053,5.257	0.053,236.041
133.237,0.026	3.222,2.096	3.222,41.475
294.997,0.011	0.093,27.309
2.425,0.014	111.375,0.014	2.425,1.400	111.375,1.400	0.043,57.137
110.783,0.017	0.033,6.191
3.828,0.129	0.001,443.489
99.143,0.033	0.083,65.493	2.508,65.493
33.466,0.139	0.012,194.443
200.316,0.045	200.316,2.321	2.805,129.971
302.992,0.173	0.192,370.778
677.597,0.031
122.801,0.028	0.029,98.071	1.395,98.071
168.181,0.060	0.024,53.446
0.414,89.508	21.024,41.519
44.209,0.106	0.007,430.313
141.840,0.013	0.039,51.583
664.217,0.114	0.218,10.072	15.975,10.072
27.365,3.779	0.013,119.793
0.846,1.246	44.830,0.135	0.024,48.582
2.517,1.605	33.543,0.018	0.103,63.167
4.466,0.046	134.260,0.046
167.830,0.439	0.058,44.135
278.313,0.698	1.211,127.076	7.936,3.816
0.392,0.897	20.096,0.016	0.065,14.147
0.974,3.164	29.077,0.045	0.010,163.400
1.274,0.232	20.096,0.006	0.022,14.147
588.842,0.013	0.091,0.624	0.091,57.958
1.335,1.157	49.526,0.013	0.018,85.621
113.135,0.237	0.102,130.602	1.988,130.602
121.955,0.024	121.955,1.689	0.389,105.509
32.721,0.010	0.337,0.388	0.337,36.673
79.876,0.088	0.202,144.921
98.417,0.090	1.088,146.875
71.033,0.008	71.033,0.423	0.479,35.854
36.333,0.085	0.054,42.122
0.485,3.097	36.358,0.150	36.358,6.151	0.006,126.968
80.604,0.027	0.268,170.790
2.615,0.556	191.056,0.556	0.028,83.043
189.464,0.088
2.151,3.607	34.830,0.091	0.024,159.323
89.362,0.004	0.055,10.700	2.701,10.700
1.483,1.106	135.877,1.106	0.016,375.229
0.132,0.069	9.689,0.001	0.003,5.300
90.647,0.215	0.022,925.667	1.430,16.844
181.715,0.760	181.715,2.657	0.077,137.862
8.774,0.135	0.027,51.204
56.414,0.201	0.036,154.670	0.812,154.670
1.488,1.374	51.000,0.094	0.070,129.308	2.389,129.308
162.910,0.230	0.057,355.293
232.703,0.071	0.150,85.691
0.550,0.486	51.531,0.010	0.009,39.449
103.087,0.054	0.677,82.621
86.265,0.074	0.100,5.291	0.100,491.672
231.014,0.018	231.014,1.455	0.914,114.308
315.013,0.083	0.096,160.448
31.379,0.120	0.004,180.222
236.606,0.036	236.606,2.242	1.105,186.172	4.446,186.172
89.342,0.385	2.446,30.658
470.899,0.054	0.094,271.747
0.009,364.600
1.419,0.214	100.851,0.004	0.174,18.467
0.200,1.493	9.379,0.038	9.379,3.060	0.010,121.082
2.357,3.864	213.436,0.304	0.079,51.205
67.738,0.006	0.183,18.202
130.746,0.049	130.746,1.388	0.096,103.350
412.855,0.009	0.155,53.634
0.888,2.960	63.515,0.134	0.015,110.835
0.681,1.207	30.823,0.016	0.008,111.585
174.687,0.021	0.166,1.685	0.166,64.707
39.853,0.014	0.326,47.689
135.197,1.131	0.070,174.207	2.211,31.388
3.097,0.088	75.545,0.088	3.097,2.928	75.545,2.928	0.036,130.836
19.198,0.334	0.010,316.675
17.952,0.169	0.076,56.200
94.758,0.198	0.019,2.467	0.019,41.571
0.192,2.462	10.780,0.027	0.005,169.354
0.415,0.641	38.959,0.054	0.018,43.931
1.563,0.969	95.327,0.049	95.327,3.954	0.028,78.818
82.044,0.035	0.027,87.772	2.197,87.772
1.444,0.790	45.411,0.012	0.024,9.654
0.012,3.384	0.012,54.170
3.725,1.121	19.395,0.015	0.063,62.637
5.914,0.168	97.124,0.168	0.119,180.969
1.571,1.298	73.491,0.031	0.026,45.415
0.694,1.515	44.557,0.186	0.035,96.691	2.274,11.885
45.056,0.160	0.043,550.697	0.813,550.697
67.740,0.046	0.014,1.503
51.727,0.029	0.013,2.161	0.013,93.678
2.926,0.612	268.532,0.022	0.289,35.249
2.409,0.013	122.813,0.013	0.046,38.112
98.442,0.461	0.098,529.875	2.210,529.875
654.352,0.015
171.680,0.017	0.107,127.052
1.384,0.298	73.309,0.004	0.014,23.948
41.389,1.126	0.050,243.914
0.711,0.252	44.085,0.003	0.011,19.888
0.046,89.886
1.940,2.817	164.873,0.065	0.087,166.940
6.740,0.105	0.007,293.076
72.068,0.445	72.068,4.334	0.047,352.031
442.912,0.264	1.171,73.113
0.716,1.554	57.477,0.017	0.059,139.832	4.756,139.832
52.500,0.097	0.086,90.454
0.351,1.680	23.892,0.021	0.006,51.523
1.159,0.052	33.642,0.052	0.013,2.330	0.013,44.301
0.003,296.407
133.940,0.047	0.064,131.868	2.306,131.868
713.096,0.151	0.637,133.172	61.480,9.928
159.095,0.001
76.168,0.387	0.040,204.151
171.776,0.027	0.069,2.303	0.069,103.316
50.272,0.119	0.138,4.768	0.138,407.741	3.031,10.142
90.647,0.372	0.021,925.667	1.238,925.667
77.599,0.091	0.034,221.923
100.348,0.536	0.096,176.453
2.182,0.132	74.331,0.132	0.079,1.616	0.079,36.279
0.591,1.276	56.600,0.017	56.600,1.642	0.117,123.823
143.605,0.010	0.180,40.976
424.699,0.008
161.526,0.208	161.526,4.406	0.065,78.360
112.786,0.894	0.037,113.033
2.395,2.116	212.530,0.027	0.029,50.980
1.615,3.162	73.222,0.696	0.222,91.650	10.062,20.186
98.363,0.076	0.041,23.633	2.543,23.633
29.067,0.082	0.035,269.946
736.573,0.003
0.169,4.142	6.979,0.110	0.003,217.060
0.043,2.771	0.043,136.889
7.944,0.033	7.944,2.880	0.002,228.149
51.696,0.004
0.192,1.840	18.472,0.487	0.007,16.527	0.650,16.527
80.202,0.097	0.014,287.977
249.225,0.129	0.566,105.644	7.591,1.526
9.143,0.448	0.030,406.938	1.111,406.938
28.506,0.007	0.006,25.744	0.538,25.744
50.132,0.014	50.132,1.267	0.021,70.982	1.436,70.982
0.012,72.951
210.493,0.114	58.226,9.508
3.690,0.359	154.609,0.004	0.100,31.867
12.879,0.026	12.879,2.176	0.008,98.734
0.344,1.240	32.931,0.035	0.004,91.380
123.747,0.015	0.165,0.871	0.165,58.350
17.766,0.346	17.766,3.546	0.258,320.900
63.944,0.101	0.015,267.969
46.186,0.084	0.008,550.135
539.480,0.092	539.480,4.476	0.543,165.494
156.028,0.008	0.058,69.715
0.028,158.279
2.374,0.310	23.794,0.007	0.088,15.930
26.063,0.020	26.063,1.821	0.010,104.108
1.780,0.199	73.594,0.002	0.018,18.486
2.328,0.111	102.410,0.111	0.486,10.907	21.387,10.907
94.124,0.054	94.124,2.031	1.991,189.657
309.166,0.171	0.142,2.680	0.142,146.627
34.345,0.012	0.010,27.239	0.473,27.239
0.414,2.070	29.114,0.022	0.010,198.556
1.452,0.088	68.333,0.088	0.109,111.672
52.707,0.053	52.707,1.798	0.019,75.189	0.558,75.189
0.669,0.525	58.264,0.021	0.009,16.905
0.547,0.580	53.005,0.015	0.011,5.264
25.562,0.959	0.259,130.657
261.540,0.037	261.540,0.578	0.220,27.685
88.038,0.059	0.058,225.214	3.027,225.214
56.417,0.685	0.140,796.257
73.340,0.061	0.018,2.333	1.733,2.333	0.018,34.227	1.733,34.227
178.823,0.077	0.085,96.207
112.968,0.069	2.322,43.502
245.102,0.073	0.058,188.902
105.756,0.147	0.412,1.617	0.412,98.500
0.138,328.733	5.920,37.838
25.797,0.619	0.019,65.488
10.045,0.081	0.020,4.580	0.020,120.115
2.190,1.910	114.460,0.057	0.023,167.136
126.707,0.097
2.855,0.020	99.242,0.020	0.029,84.462
2.760,0.508	136.021,0.009	0.081,34.487
3.790,0.006	160.211,0.006	0.099,27.717
120.713,0.139	0.093,545.961	3.390,545.961
135.499,0.013	0.019,60.859	1.615,60.859
52.035,0.223	0.524,346.156	15.149,12.685
1.058,0.035	91.222,0.035	0.119,173.073
27.873,0.349	0.051,250.860
0.539,0.178	45.512,0.178	0.191,7.454	16.107,7.454
51.232,0.087	0.021,342.038
212.638,0.017	0.180,0.676	0.180,58.716
1.891,0.498	75.315,0.005	0.052,35.966
13.103,0.281	0.034,195.745
65.049,0.334	0.178,110.729
5.446,0.010	272.930,0.010	0.065,50.875
29.343,0.058	0.049,1.664	0.304,1.664	0.049,52.710	0.304,52.710
0.334,0.202	5.424,0.202	0.023,19.280
58.713,0.154	0.066,17.722	1.365,17.722
97.554,0.429	0.013,856.363
112.740,0.012	0.028,49.751
21.064,0.028	0.005,101.169	0.237,101.169
88.828,1.292	0.037,276.310
156.630,1.999	0.248,188.128
0.795,0.120	71.146,0.008	0.010,10.334
0.116,0.078	0.003,4.200
3.384,1.334	170.910,0.015	0.037,75.806
105.049,0.131	0.408,69.579
0.001,190.252
2.110,0.615	79.795,0.032	79.795,2.584	0.027,48.900
191.129,0.045	0.220,162.503
0.806,3.736	61.349,0.046	0.009,168.435
1.367,1.805	76.132,0.019	0.015,159.703
2.491,1.118	179.011,0.198	0.041,11.540
36.363,0.017	36.363,1.421	0.026,87.302	0.715,87.302
35.600,0.129	0.009,587.993
419.162,0.031
1.554,2.064	94.385,0.027	0.028,30.290
1.842,0.039	114.592,0.039	1.842,3.732	114.592,3.732	0.075,144.537
4.857,0.039	201.297,0.039	0.080,52.483
64.319,0.054	0.022,2.343	0.022,203.696
125.762,0.001	0.124,5.141	2.822,5.141
1.640,0.005	52.240,0.005	0.021,21.993
461.977,0.206	461.977,1.649	0.104,158.863
54.008,0.163	54.008,3.688	0.542,36.500
1.233,0.526	117.104,0.109	0.018,45.694
220.164,0.031	220.164,2.155	0.109,143.979
829.257,0.015	829.257,0.983
40.353,0.114	0.024,110.480
268.514,0.052	0.222,49.383	2.743,3.155
0.196,0.320	15.391,0.003	0.004,26.885
150.282,0.136	4.089,130.742	13.854,4.094
155.749,0.848	128.116,10.984
240.168,0.490	240.168,1.526	0.056,121.784
1.218,0.140	22.416,0.140	0.021,418.149
461.977,0.077	23.585,6.867
38.659,0.091	0.011,205.589
1.425,0.062	107.793,0.062	0.019,3.839	0.019,68.297
78.125,0.014	0.063,54.423	2.447,54.423
57.399,0.013	0.014,1.058	0.014,50.412
99.371,0.029	0.019,102.092	1.753,102.092
88.882,0.177	88.882,0.925	0.012,53.651
53.736,0.506	0.058,4.076	0.058,51.631
5.392,0.883	288.198,0.883	0.072,72.003
0.677,0.767	25.573,0.078	0.015,66.897
3.371,0.461	40.279,0.005	0.909,30.786
