5.601,0.028	157.128,0.028	0.217,46.324
0.873,1.377	84.951,0.584	0.009,133.219
1.004,1.323	9.273,1.323	0.013,75.960
3.935,1.192	194.039,0.022	0.242,26.343
0.432,1.234	41.774,0.050	0.011,59.143
2.983,4.099	233.198,0.048	0.111,321.352	8.710,321.352
3.442,0.045	78.657,0.045	0.046,84.826
1.673,0.549	119.521,0.009	0.019,28.214
0.788,1.747	15.771,0.034	0.021,105.899
108.173,0.718	2.305,209.261	15.659,209.261
103.990,0.087	103.990,2.797	0.015,193.622
26.322,0.306	0.014,66.078
83.662,0.253	0.029,212.471
72.658,0.043	0.012,78.854	0.878,78.854
0.612,1.064	0.021,63.721
3.769,0.015	283.735,0.015	0.054,46.053
783.216,0.194	783.216,5.173	0.306,289.183
1.476,8.663	121.102,0.103	0.031,250.580
104.082,0.069	0.019,42.462
21.955,0.672	0.061,476.659
64.486,0.092	64.486,2.365	0.056,74.298
1.377,3.839	57.434,0.171	0.032,335.217
0.291,2.148	25.700,0.073	0.010,142.464
0.156,4.546	13.768,0.082	0.002,349.263
783.216,0.178	0.603,289.183
254.234,0.649	0.069,79.794
0.369,325.793	23.208,27.372
2.533,0.626	64.474,0.019	0.059,60.888
23.608,0.251	0.070,125.141	5.734,125.141
325.711,0.013	6.404,50.611
0.361,1.835	11.299,0.506	0.022,158.904
390.014,0.044	0.324,205.614
0.625,1.959	62.284,0.055	0.009,110.839
54.566,0.111	54.566,5.235	0.021,305.064
13.096,0.011	137.450,0.011	0.179,78.750
90.290,0.046	0.027,47.412	1.077,47.412
1.220,0.478	73.128,0.007	0.074,45.218
7.228,0.312	41.699,0.312	0.077,137.514
149.003,1.604	0.304,563.278	15.637,25.917
42.315,0.003	0.021,0.296	0.021,24.498
1.475,3.428	85.334,0.136	0.027,93.473
0.004,6.593	0.004,65.706
702.314,0.060	0.262,4.969	0.262,305.574
2.579,1.662	69.587,0.063	2.579,14.273
1.505,1.127	98.881,0.700	0.049,87.104
0.987,0.418	93.036,0.004	0.010,33.829
3.051,1.437	294.926,0.126	0.189,59.039
79.064,0.237	79.064,3.438	0.024,133.616
37.265,0.781	0.015,91.826
6.175,0.016	222.337,0.016	0.191,88.195
1.796,0.643	168.187,0.095	0.062,63.553
0.446,1.031	23.573,0.035	0.096,59.939
51.061,0.023	0.093,16.647
96.046,0.102	4.225,97.286
2.380,4.789	130.922,0.086	0.039,129.996
209.007,0.147	0.238,28.980
0.002,9.952	0.002,567.872
101.105,0.062	0.015,0.982	0.015,80.275
8.940,3.949	346.845,0.072	1.139,111.911
1.024,0.049	28.165,0.049	0.026,114.237
131.517,0.224	0.791,17.122	3.019,17.122
0.063,0.416	0.009,35.240
1.482,1.773	29.120,0.020	0.046,99.054
0.490,6.910	23.480,0.163	0.008,78.418
131.894,0.103	0.051,425.819	2.598,425.819
196.276,1.034	0.039,111.429	3.607,111.429
0.383,6.397	26.254,0.093	0.004,201.855
3.589,0.838	49.682,0.188	0.052,57.999
48.063,0.411	48.063,7.510	0.048,150.882
2.288,4.861	111.755,0.058	0.103,24.721
4.668,4.977	107.474,0.074	0.060,204.905
4.387,3.333	70.114,0.138	70.114,10.699	0.050,257.679
108.409,0.034	0.106,69.882	5.587,69.882
6.124,0.834	258.278,0.834	0.089,141.140
1.568,0.386	0.053,23.534
2.528,0.411	47.459,0.005	0.101,20.126
2.955,3.933	161.739,0.068	0.045,262.985
0.533,2.604	18.463,0.048	0.010,102.242
1.411,1.448	98.608,0.056	0.035,58.808
1.482,0.819	42.340,0.012	0.132,66.995
99.537,1.286	0.014,454.014
4.023,0.337	95.176,0.005	0.343,11.237	8.122,11.237
0.898,1.568	71.105,0.016	0.011,135.638
39.400,0.023	0.354,25.831
131.894,0.105	0.028,425.819
1.214,0.468	77.461,0.006	0.063,40.076
1.444,1.096	40.047,0.023	0.108,100.012
0.721,0.226	51.022,0.011
8.163,1.206	120.651,1.206	0.119,153.631
1.305,0.731	101.160,0.008	0.043,71.790	3.311,71.790
0.148,1.465	0.041,59.556
42.057,0.283	0.016,4.812	0.016,221.662
82.659,5.704	0.019,141.169
4.151,0.160	139.249,0.160	0.060,64.456
29.979,0.012	0.126,34.203
3.795,0.008	372.544,0.008	0.356,17.601
1.845,5.819	182.673,0.085	0.052,230.712
76.699,0.213	0.019,3.352	0.019,56.900
135.830,0.027	0.025,29.326
1.121,0.785	47.898,0.009	0.136,70.623
263.184,0.069	0.859,40.105
10.620,4.579	206.584,0.171	0.251,154.715
185.611,0.245	0.134,253.814	8.896,253.814
24.544,0.051	0.009,205.574	0.793,205.574
0.563,3.618	45.961,0.149	0.006,131.736
2.143,0.731	82.931,0.020	0.045,50.977
1.812,0.017	47.360,0.017	0.040,78.685
239.616,0.006	0.245,10.588	3.422,10.588
1.301,0.460	106.226,0.010	0.084,38.362
39.736,0.007	0.134,0.503	0.134,40.899
1.432,0.323	43.880,0.010	0.030,31.691
1.115,0.789	99.172,0.021	0.013,74.467
5.898,0.405	566.112,0.006	0.313,33.204
2.168,1.183	160.390,0.013	0.084,92.393
2.030,2.744	148.050,0.037	0.023,233.124
163.376,0.005	0.101,17.354	1.696,17.354
2.492,0.615	122.280,0.007	0.433,60.018
1.141,4.032	79.660,0.635	0.018,337.735
2.605,0.789	212.729,0.033	0.026,28.733
234.375,0.038	1.557,274.642
3.952,0.164	72.142,0.164	0.050,278.163
1.864,0.275	93.077,0.010
0.635,2.848	43.387,0.081	0.027,126.228
50.371,0.152	0.007,542.817
102.022,0.016
143.750,0.108	143.750,3.400	0.174,108.894
27.681,0.012	0.009,52.943	0.502,52.943
0.755,1.499	27.814,0.044	0.102,134.132	3.754,134.132
0.095,55.969
1.442,1.253	128.762,0.026	0.017,105.646
1.191,0.881	89.507,0.041	89.507,4.053	0.018,87.703
0.643,0.870	31.177,0.011	0.018,64.476
129.492,0.349	129.492,10.634	0.132,584.614
0.416,0.216	38.466,0.011
4.016,0.098	19.638,0.002
724.545,0.033	724.545,2.146	0.195,89.414
3.058,0.385	251.442,0.004	3.058,14.014
1.133,0.627	95.399,0.009	0.013,43.841
1.509,0.454	123.414,0.006	0.025,41.214
0.223,1.311	15.965,0.034	0.010,93.938
201.203,0.027
1.462,0.078	87.146,0.078	1.462,5.923	87.146,5.923	0.026,320.948
43.657,0.111	0.019,297.827
81.425,0.084	0.026,230.171
4.278,0.069	263.058,0.004
2.543,0.708	184.662,0.272	0.082,66.155
1.972,0.632	57.706,0.017	0.046,31.195
0.844,1.138	0.020,109.901
9.259,0.442	192.468,0.005	0.445,33.576
2.570,0.262	245.289,0.025	0.092,18.843
164.189,0.011	0.033,68.846
0.347,0.090	6.198,0.002
0.616,2.344	35.191,0.078	0.011,51.910
3.204,0.725	23.743,0.009	0.055,37.361
70.908,0.241	0.012,261.550
3.178,2.889	45.874,0.127	0.063,84.685
1.256,0.231	106.291,0.003	0.019,13.411
138.028,0.080	0.064,75.705	1.595,75.705
2.602,1.568	69.146,0.041	0.027,102.060
126.801,0.755	0.067,291.672	5.958,18.369
0.346,1.506	27.643,0.030	0.013,119.669
130.787,1.281	0.027,14.184	0.027,428.474
0.808,0.429	54.939,0.081	54.939,5.644	0.010,30.047
2.952,0.063	165.022,0.001
10.660,0.013	125.019,0.013	0.154,57.584
3.265,312.075
2.319,0.534	121.054,0.074	0.168,52.218	8.766,52.218
3.701,1.753	51.830,0.221	0.051,144.462
2.779,0.374	89.347,0.005
2.160,6.172	150.496,0.181	0.162,56.804
482.209,0.015	0.527,23.986
3.755,4.459	210.965,0.049	0.086,287.604
0.843,0.909	40.373,0.020	0.013,50.409
0.113,2.040	7.139,0.095	0.010,155.450
312.130,0.049	0.427,91.446
211.679,0.202	0.152,135.867
0.181,0.622	15.971,0.051	0.003,46.746
0.622,1.516	39.220,0.031	0.059,117.923
0.258,1.591	25.622,0.025	0.029,128.760
0.400,1.077	28.159,0.775	0.004,96.877
76.289,1.255	0.009,427.810
6.742,0.106	79.716,0.106	0.074,108.065
143.575,0.055	0.228,93.974
11.738,4.494	188.810,0.045	0.126,433.550
36.921,0.015	0.080,1.334	0.080,104.858
0.003,456.692
3.890,0.695	192.878,0.008	0.651,58.897
4.342,0.133	223.306,0.133	4.342,3.175	223.306,3.175	0.078,123.358
151.316,0.015	0.020,0.709	0.020,65.537
2.827,0.034	123.968,0.034	0.052,258.619
3.585,5.291	96.135,2.050	0.248,101.973	6.655,101.973
2.123,0.352	79.514,0.007	0.030,18.614
4.412,0.971	330.207,0.014	0.139,57.291
239.135,0.009	4.654,36.400
40.184,0.153	0.010,385.247
351.543,0.061	351.543,4.904	1.757,55.020
37.675,3.046	0.005,274.728
106.271,0.193	0.028,189.054
1.159,0.268	35.507,0.003	1.159,8.226
177.493,0.008
1.091,3.464	48.917,0.116	48.917,7.948	0.043,236.969
12.522,2.752	0.035,296.435
271.439,0.099	0.149,180.987	4.924,180.987
63.120,0.203
60.005,3.821	0.108,89.275
184.562,0.186	0.034,15.931	0.034,124.449
0.001,80.174
2.453,4.438	63.996,0.047	0.030,253.633
4.248,0.445	245.479,0.022	0.388,43.667
187.860,0.004	0.124,8.252	2.780,8.252
0.002,7.010	0.002,541.983
0.019,1.848	0.001,55.964
0.119,1.563	10.336,1.563	0.001,150.229
0.164,0.282	0.016,20.267
70.422,0.043	70.422,1.324	0.013,90.212
0.833,3.116	36.597,0.049	0.040,30.270
1.354,1.360	120.809,0.036	0.024,27.755
1.077,3.252	74.591,0.157	0.015,95.823
0.211,1.984	0.002,93.530
0.435,0.056	29.386,0.001
149.450,0.035	0.044,75.342
359.734,0.743	0.322,328.323	11.428,61.435
257.506,0.034	0.046,98.109
22.025,0.219	0.009,9.879	0.009,643.284
63.724,0.031	0.016,130.134	1.251,130.134
59.441,0.139	0.041,4.908	0.041,377.280
137.309,0.003
5.123,0.105	338.018,0.105	0.068,186.058
101.353,0.010	0.458,86.527
1.095,0.902	88.083,0.009	0.028,36.615
6.880,0.151	399.787,0.151	0.089,39.706
1.273,0.574	0.018,54.359
3.144,1.211	297.036,0.014	0.057,102.084	5.362,102.084
189.614,0.203	0.166,74.940
0.038,2.258	0.001,126.241
3.654,1.228	165.960,0.021	0.102,118.822
0.063,0.793	0.001,57.507
0.054,1.219	0.001,80.174
5.986,1.099	293.312,0.024	0.353,98.183
4.228,0.013	91.947,0.013	0.252,79.866
56.334,0.011	56.334,1.032	0.031,52.253
68.719,0.076	68.719,7.107	0.023,468.591
1.097,5.059	107.996,0.075	0.120,205.905
106.128,0.392	0.028,73.270
0.636,1.587	61.665,0.042	0.069,158.179
73.640,0.756	0.020,183.815
0.728,0.700	60.860,0.014	0.224,31.339
2.437,1.164	75.800,0.077	1.109,81.958
0.311,0.315	15.093,0.004	0.057,22.886
1.688,0.091	58.784,0.001
0.269,0.143	11.982,0.008	0.269,11.484
87.268,0.418	0.121,271.625
80.112,0.262	0.074,190.988
141.683,0.025
169.708,0.114	0.241,362.115	13.313,8.287
2.064,1.070	204.615,0.029	0.346,102.407
193.944,0.038	193.944,2.488	0.321,147.078	4.156,147.078
9.140,1.504	568.097,0.043	0.208,92.186
1.109,0.663	48.573,0.144	0.014,39.869
3.628,3.785	61.166,0.056	0.053,45.941
3.980,0.131	186.069,0.002
1.135,0.752	111.350,0.044	0.142,68.845
1.034,0.744	92.691,0.024	0.015,18.599
106.941,0.955	0.019,69.722
1.495,1.780	120.427,0.022	0.016,61.170
0.217,0.156	5.543,0.156	0.217,11.714	5.543,11.714
1.956,1.085	147.603,0.217	0.020,66.609
0.606,1.059	19.303,0.033	0.009,86.831
1.299,4.548	65.311,0.162	0.071,127.333
3.220,1.207	245.312,0.050	0.065,18.824
1.238,1.291	92.296,0.018	0.025,98.462
54.736,0.133	0.021,3.796	0.021,300.745
1.384,0.440	93.953,0.015	0.167,35.129	11.353,35.129
736.500,0.773	0.571,9.274	0.571,126.274
0.671,1.691	25.067,0.074	0.008,84.342
2.547,0.107	139.422,0.012
6.888,0.004	191.813,0.004	0.227,21.879
1.509,0.012	105.670,0.012	0.065,36.057
201.728,0.009	0.121,77.693
0.284,2.214	23.917,0.135	0.003,186.233
3.247,7.086	172.458,0.230	0.038,358.677
1.728,1.291	12.092,0.013	0.457,89.061
1.080,1.005	62.038,0.018	0.011,65.907
3.396,4.299	158.225,0.096	0.052,279.068
1.779,2.067	140.076,0.026	0.068,53.098
247.455,0.316	0.050,146.528
0.980,0.360	75.701,0.009	0.082,29.132	6.360,29.132
140.378,0.114	140.378,3.910
1.076,3.929	29.040,0.208	0.012,91.003
536.682,0.080	0.418,342.875
1.526,3.970	138.208,0.066	0.016,99.075
92.818,0.271	0.093,158.778
85.544,0.066	85.544,2.524	0.023,197.373
655.474,0.026
6.998,0.024	89.875,0.024	0.108,55.892
3.977,0.018	87.682,0.018	0.446,71.642
108.680,0.155	0.014,316.737
0.526,0.535	34.416,0.011	0.005,50.315
6.049,3.004	92.559,0.111	0.308,181.787
0.622,4.508	49.132,0.569	0.093,234.232	7.362,234.232
2.794,0.306	121.587,0.009
108.923,0.323	108.923,10.045	0.194,268.624
0.432,0.824	31.883,0.012	0.004,77.513
0.166,1.173	0.002,69.836
2.252,1.841	215.680,0.028	0.032,108.527
0.771,2.344	58.960,0.043	0.008,120.723
211.768,0.218	0.202,50.056
309.082,0.018	0.037,27.912	3.218,27.912
2.907,0.631	148.573,0.631	0.442,14.008
0.159,137.764
0.108,4.325	0.003,83.661
89.331,0.087	0.045,44.610	2.568,44.610
1.165,0.815	76.721,0.008	0.021,65.890
3.931,0.607	335.927,0.009	0.082,42.906
8.700,0.901	107.881,0.027	107.881,2.578	0.391,85.771
154.252,0.042	0.094,64.322
16.790,0.971	0.020,136.213
169.033,0.089	0.029,353.082
23.732,0.015	0.110,72.592
5.588,0.009	100.509,0.009	0.074,22.575
135.691,0.015
3.477,0.012	88.037,0.012	0.058,26.139
0.011,164.352
374.552,0.516	0.240,205.101	19.614,27.924
0.316,1.930	20.488,0.172	0.008,125.549
1.239,1.610	35.093,0.018	0.130,89.885
1.297,1.513	122.043,0.056	0.051,60.278
1.557,0.308	97.949,0.070	0.018,30.477
48.750,0.009	0.047,40.520
87.554,0.026	0.098,55.389	6.098,55.389
1.028,1.526	61.977,0.045	0.013,35.564
0.048,65.215
0.000,131.753
1.869,0.819	180.988,0.020	0.603,54.927
1.148,0.882	75.355,0.077	0.015,56.979
0.167,0.854	11.330,0.013	0.004,29.362
3.123,5.629	182.319,0.071	0.383,77.425
58.848,0.016	0.029,128.650	1.164,128.650
57.985,0.086	57.985,6.980	0.021,634.811
0.700,0.433	38.854,0.019
101.822,0.117	0.883,9.222	0.883,275.748
13.310,0.036	581.239,0.036	0.289,46.194
2.852,1.125	96.578,0.070	0.080,57.653
28.467,0.040	0.026,14.842
118.257,0.106	118.257,4.994	0.064,254.382
0.902,1.942	37.645,0.025	0.014,124.630
3.179,3.244	64.987,0.219	0.382,181.314
0.513,0.681	41.077,0.070	0.006,60.188
178.638,0.095	0.034,179.953
0.093,2.169	0.011,139.335
0.105,8.567	8.248,0.086	0.001,131.643
0.860,2.307	84.682,0.271	0.011,140.874
0.662,5.175	63.423,0.169	0.015,341.091
22.867,0.004	0.034,0.391	0.034,16.350
24.723,0.161	24.723,4.754	0.145,105.526
4.270,3.146	89.934,0.106	0.457,132.731
411.393,0.658	0.061,156.391
11.467,0.015	820.413,0.015	0.137,71.596
0.104,1.199	0.001,110.703
5.048,4.360	156.347,0.076	0.098,159.605
152.712,0.082	0.032,25.127	2.381,25.127
3.440,1.177	216.660,0.030	0.036,68.936
1.046,0.598	58.087,0.006	0.294,57.603
73.457,0.124	0.349,7.953	0.349,193.974
6.310,0.002	323.785,0.002	0.120,18.434
1.523,14.077	133.276,0.223	0.192,81.898
136.857,0.326	0.781,189.130
162.618,0.080	0.085,7.697	3.385,7.697	0.085,340.544	3.385,340.544
2.902,1.999	176.698,0.053	176.698,4.721	0.041,179.005
177.624,0.017	1.904,75.865
0.257,0.604	20.974,0.047	0.014,22.342
49.425,0.371	0.045,2.989	0.045,219.204
3.929,1.695	149.513,0.018	0.046,43.198
651.746,0.041
0.025,224.621
312.008,0.199	0.198,99.825	15.267,99.825
110.952,0.088	0.126,434.487
0.424,1.739	11.332,0.040	0.010,108.948
636.205,0.045	0.861,134.088	11.401,134.088
590.119,0.366
272.320,0.006
1.366,3.413	130.835,0.035	0.019,215.049
6.065,1.098	102.061,0.204	0.466,91.052
243.929,0.125	0.843,5.583	0.843,142.724
1.906,1.332	100.273,0.036	0.164,113.503
1.201,12.262	59.206,0.211	0.063,175.400
148.140,0.006	0.038,50.544	2.836,50.544
137.083,0.067	0.038,322.350	2.956,322.350
0.132,2.197	9.701,0.950	0.002,69.611
6.378,0.148	635.623,0.148	0.135,133.541
1.902,1.219	166.474,0.025	0.031,26.670	2.749,26.670
116.284,1.082	0.509,87.882
2.772,0.057	226.247,0.057	0.072,55.685
2.106,1.335	155.095,0.177	0.047,71.255
0.028,60.609
1.165,2.545	24.094,0.038	0.024,86.270
9.661,8.860	196.741,0.323	0.189,309.306
179.707,0.004	0.050,27.864	2.099,27.864
31.322,0.075	0.006,328.683
154.009,0.165	0.131,35.077
55.534,0.947	0.060,577.716
49.625,0.016	0.140,57.310
212.055,0.031	0.038,83.985	2.143,83.985
0.627,2.175	40.391,0.069	0.008,165.722
0.660,0.735	31.823,0.041	0.015,52.084
142.239,0.604	0.134,11.437	0.134,589.555
2.916,0.293	231.511,0.008	0.119,19.921
55.002,0.050	0.024,1.927	0.024,89.003
188.765,1.678	0.136,942.020	10.428,120.569
7.401,0.141	65.802,0.029
6.448,0.758	249.164,0.008	0.080,33.462
3.763,1.997	88.117,0.032	0.339,109.482
2.687,0.006	238.680,0.006	0.043,25.890
0.644,9.081	52.924,0.299	0.009,319.724
3.086,2.054	191.688,0.031	0.032,57.254
140.476,0.300	4.461,22.934
0.000,4.411	0.000,178.567
62.268,0.127	0.024,3.517	0.024,251.681
344.338,0.409	344.338,2.964	0.061,100.103
2.164,2.240	126.054,0.042	0.043,159.016
3.601,1.826	167.954,0.032	0.079,118.719
0.961,1.370	82.072,0.120	0.022,90.912
1.897,2.602	135.940,0.031	0.090,76.178
0.457,0.466	36.563,0.026	0.006,10.258
61.154,0.141	61.154,2.030	0.041,122.646
2.998,0.007	148.125,0.007	0.083,40.100
0.003,123.825
124.726,0.046	0.091,242.866
83.155,0.025	0.688,125.136
69.783,0.013	0.019,32.592
6.173,0.077	43.519,0.077	0.113,157.876
337.116,0.024	0.793,77.002
3.458,0.291	112.819,0.003	0.039,11.335
0.580,0.182	52.708,0.002	0.580,10.023
1.081,1.254	76.494,0.032	0.020,78.175
2.071,1.693	169.915,0.027	0.053,36.217
294.697,0.025	0.057,73.661
1.768,1.142	119.778,0.035	0.082,95.461
99.782,0.029	0.134,95.835
51.341,0.028	0.051,103.894	1.853,103.894
8.519,0.337	160.014,0.337	0.130,250.167
72.796,0.320	0.034,77.096
4.257,0.026	198.901,0.026	0.053,128.112
202.783,0.057	0.470,287.381
124.319,0.024	0.384,93.724
0.446,2.972	37.041,0.039	0.005,223.766
0.921,0.186	82.324,0.003	0.010,16.648
203.473,0.016	0.147,71.132
1.194,0.413	85.061,0.005	0.372,36.198
2.087,1.031	59.273,0.034	0.029,63.334
2.354,1.104	202.592,0.018	0.078,107.461
1.032,1.928	56.347,0.036	0.011,80.551
139.644,0.263	0.541,21.341
1.114,0.845	107.329,0.026	0.033,36.305
1.923,0.557	71.731,0.007	0.075,55.423
0.145,0.803	0.003,48.746
10.429,0.028	0.003,1.432	0.003,87.931
231.862,0.296	2.646,69.683
217.065,0.343	0.843,444.907	31.069,9.803
440.587,0.002
1.141,0.579	80.595,0.023	0.021,57.026
3.972,0.208	38.468,0.009	0.071,20.262
82.051,0.112	82.051,2.861	0.090,112.519
73.356,0.874	0.151,357.304
0.022,3.185	1.955,3.185	0.000,101.166
172.349,1.187	0.035,516.076
115.448,0.061	0.422,3.883	0.422,219.686
28.855,0.168	0.122,1.848	0.122,106.507
1.406,0.134	98.417,0.134	1.406,13.071	98.417,13.071	0.023,159.717
4.206,0.024	98.325,0.024	0.212,32.034
1.776,1.796	112.040,0.021	0.035,40.171
6.256,5.223	135.095,0.057	0.207,318.208
290.403,0.006	0.177,28.767
91.342,0.261	0.753,77.013
21.667,0.135	0.153,7.491	0.153,515.330
923.761,0.020	0.494,66.616
0.894,0.104	34.882,0.104	0.022,79.187
85.514,0.115
42.851,0.039	0.152,0.923	0.152,39.381
1.770,1.753	100.993,0.031	0.047,63.817	2.692,63.817
2.099,0.045	66.927,0.045	0.050,85.203
250.570,0.546	250.570,6.384	0.765,233.491
1.461,4.546	133.516,0.050	0.068,276.920
78.077,0.008	0.027,0.748	0.027,67.023
105.562,0.306	0.073,408.918
5.421,1.721	143.503,0.050	143.503,3.130	0.066,108.776
304.744,0.037	0.663,46.862
1.497,8.926	58.602,0.091	0.060,458.896
3.852,0.148	185.533,0.012
7.518,3.984	161.197,0.046	1.163,193.950
3.578,0.157	219.353,0.002	3.578,12.537
4.649,2.401	423.286,0.053	0.058,118.512
1.448,2.360	115.103,0.032	0.017,216.031
1.521,1.195	134.081,0.022	0.081,88.275	7.116,88.275
124.147,0.206	0.887,143.082
1.050,0.851	81.314,0.016	0.551,65.116
14.501,0.035	14.501,3.308	0.150,169.601
94.038,0.091	0.028,95.824	1.996,95.824
0.660,1.306	58.047,0.021	0.014,34.835
4.512,1.539	226.058,0.017	0.060,93.541
0.777,129.173
162.905,0.086	162.905,4.980	0.062,347.066
0.311,0.191	8.684,0.019	0.311,13.598
141.798,1.666	0.453,305.103	14.767,35.733
0.125,1.000	0.001,61.835
8.922,0.986	158.566,0.033	0.282,52.792
76.685,0.493	0.170,268.513
0.527,7.830	23.314,0.157	0.008,61.927
1.473,0.427	98.065,0.034	0.025,37.786
69.203,0.419	0.477,451.837
137.933,0.021	0.109,62.816	6.968,62.816
76.799,2.419	0.008,7.594	0.008,405.446
13.330,0.587	202.073,0.369	1.217,39.198	18.456,24.606
1.632,2.002	61.071,0.065	0.052,47.005
1.779,0.577	157.408,0.115	0.043,19.772
30.874,0.094	30.874,6.031	0.021,556.704
4.162,1.783	108.468,0.029	1.747,138.643
3.569,0.074	145.516,0.074	0.114,65.685
29.172,0.098	0.018,77.515
0.141,6.162	7.522,6.162	0.006,27.292
88.669,0.719	0.040,122.793
89.435,0.620	0.051,3.036	0.051,55.488
173.976,0.381	0.074,37.923
5.441,0.761	304.772,0.032	0.094,69.890
160.528,0.165	0.132,109.736
95.011,0.381	0.083,567.398
1.703,0.540	105.886,0.014	0.071,38.008
1.165,2.360	68.015,0.035	0.030,139.951
1.726,2.314	47.250,0.035	0.023,148.904
282.802,0.012	0.616,17.875
2.829,0.652	133.234,0.060	133.234,4.615	0.056,49.847
5.376,1.470	197.868,1.113	0.097,93.841
0.265,2.986	7.271,0.091	0.006,85.291
0.405,0.072	39.627,0.004
1.185,1.455	89.736,0.296	0.016,83.366
11.563,0.118	411.882,0.118	0.157,251.411
0.562,4.169	50.577,0.043	0.010,73.843
2.889,0.829	99.805,0.010	0.048,76.232
2.186,6.543	92.213,0.070	0.036,38.115
1.849,1.496	125.293,0.016	0.020,125.139
0.356,2.624	22.298,0.043	0.006,157.179
72.849,0.154	0.035,172.840
14.368,0.275	187.071,0.275	1.110,109.777
0.628,1.115	57.030,0.012	0.007,99.093
0.708,0.624	52.296,0.025	0.047,28.528
8.878,6.634	634.835,0.140	0.265,197.706
103.725,0.362	0.019,2.872	0.019,207.759
0.060,89.219
117.363,0.084	117.363,4.518	0.269,302.106	4.957,302.106
0.551,0.489	52.296,0.014	0.011,28.528
0.700,0.596	34.867,0.017	0.009,45.387
4.131,0.037	140.997,0.037	0.240,141.173
234.673,0.216	0.097,362.218
0.002,3.243	0.002,142.906
94.732,0.209	0.149,121.644
91.504,0.335	0.031,250.470
43.422,0.053	0.036,4.425	0.036,289.054
132.640,0.005	0.488,31.848
1.600,0.063	150.928,0.001
1.781,1.868	36.536,0.089	0.043,83.450
4.309,12.581	186.146,0.386	0.050,229.202
0.400,2.083	27.045,0.034	0.020,37.032
1.601,0.214	87.342,0.214	0.020,5.242	0.020,143.557
0.951,0.105	84.928,0.001
111.842,0.143	0.045,130.544
542.995,0.011	0.351,56.279
5.010,0.058	80.795,0.058	2.184,94.142
1.961,0.229	112.327,0.002
0.829,4.851	32.115,0.098	0.064,93.724
85.741,0.021	85.741,1.184	0.032,56.216
1.499,2.401	120.101,0.030	0.020,223.819
373.926,0.055	0.758,252.793
0.902,1.652	53.083,0.054	0.033,127.363
3.940,2.097	201.607,0.034	0.046,17.265
0.879,2.448	79.670,0.027	0.012,52.812
80.774,0.472	0.079,104.776	7.035,104.776
1.685,1.425	157.962,0.015	0.037,121.058
276.368,0.006	2.015,32.951
178.943,0.054	0.291,48.890
89.473,0.022	0.095,58.589
1.481,0.231	92.218,0.231	0.057,52.814
3.257,0.385	159.469,0.004	0.061,10.667
1.142,0.959	52.646,0.011	0.012,40.707
65.613,0.015	0.437,111.680
95.934,0.059	95.934,3.798	0.049,227.838	2.907,227.838
15.635,0.178	1.109,16.483	1.109,194.930
85.458,0.168	0.043,96.129
305.189,0.007	0.458,32.546	3.138,32.546
0.493,0.878	36.459,0.016	0.022,30.588
145.525,0.045	145.525,2.962	0.276,20.899	1.475,20.899
521.803,0.061	0.094,209.405	5.389,209.405
709.338,2.405	277.270,19.340
100.354,0.023	0.113,1.913	0.113,63.586
206.327,0.093	206.327,7.288	1.463,94.817
0.816,1.197	42.973,0.083	0.131,75.299
1.140,1.047	97.634,0.019	0.078,97.339
164.987,0.027	0.103,30.141
160.749,0.048	0.048,162.689	2.232,162.689
94.661,0.025	0.152,28.095
216.740,1.332	139.121,14.460
2.459,0.025	213.667,0.025	0.037,107.808
2.567,0.010	171.785,0.010	0.034,20.906
0.240,0.283	16.655,0.283	0.004,22.816
2.263,1.443	184.853,0.131	184.853,7.601	0.042,83.728
93.526,0.333	0.028,12.944	0.028,269.131
3.425,0.132	127.346,0.002	3.425,8.663
4.094,0.147	40.733,0.147	0.345,11.421	0.345,109.786
2.333,2.059	89.053,0.032	0.077,63.042
0.614,1.271	51.132,0.017	0.019,42.778
99.282,0.023	99.282,2.071	0.235,132.170
0.096,1.019	0.001,82.533
79.899,0.066	0.026,170.849	1.587,170.849
0.678,3.393	59.114,0.126	59.114,11.268	0.079,304.448
196.956,0.357	0.098,305.549
3.284,0.017	73.562,0.017	0.079,49.138
17.044,0.687	17.044,12.285	0.093,401.494
7.208,0.011	458.267,0.011	0.126,31.230
2.127,3.350	107.153,0.166	107.153,5.208	0.267,104.992
210.993,0.021	0.093,88.838	2.999,88.838
0.627,4.764	9.942,4.764	0.020,94.989
83.505,0.016	0.612,71.130
15.627,0.160	15.627,14.905	0.010,350.541
3.673,0.399	128.309,0.004	3.673,9.470
0.123,1.005	10.516,1.005	0.002,37.356
68.816,0.118	0.016,8.759	0.016,396.641
223.156,0.060	0.123,297.992
4.444,1.133	92.277,0.026	0.045,92.879
1.660,2.155	91.078,0.027	0.032,92.884
0.558,1.296	42.595,0.090	0.009,57.480
64.519,0.072	0.025,109.167
101.832,0.097	101.832,5.473	0.504,361.298
0.633,1.254	20.104,0.050	0.020,84.333
0.047,813.680
34.535,0.074	34.535,1.843	0.198,100.801
1.686,1.727	121.671,0.026	0.036,148.101
164.992,0.038	0.092,109.765
3.104,0.383	278.847,0.383	0.034,233.546
56.263,0.035	0.055,68.193
2.150,0.565	157.946,0.006	0.070,34.110
5.885,3.307	397.055,0.439	0.334,87.013
3.280,1.011	49.472,0.026	0.050,86.108
319.880,0.522	0.061,78.116
0.533,11.790	45.656,0.120	0.009,142.526
0.019,62.122
